id,image_url,wearing_occasion,style_silhouette,season,relative_path,relative_path
11947468,https://asset1.ruecdn.com/images/product/131301/1313016920_RLLDTH_1.jpg,Day-Party,Espadrilles,Tropical-Vacation,images/shoes/11947468.jpg,images/shoes/11947468.jpg
11947474,https://asset1.ruecdn.com/images/product/131301/1313016914_RLLDTH_1.jpg,Casual,Espadrilles,Tropical-Vacation,images/shoes/11947474.jpg,images/shoes/11947474.jpg
11947481,https://asset1.ruecdn.com/images/product/131301/1313016457_RLLDTH_1.jpg,Casual,Flats,Tropical-Vacation,images/shoes/11947481.jpg,images/shoes/11947481.jpg
11947569,https://asset1.ruecdn.com/images/product/131301/1313011275_RLLDTH_1.jpg,Casual,Casual-Sneakers,Cold_Weather-Vacation,images/shoes/11947569.jpg,images/shoes/11947569.jpg
11947608,https://asset1.ruecdn.com/images/product/131300/1313008769_RLLDTH_1.jpg,Casual,Flats,Tropical-Vacation,images/shoes/11947608.jpg,images/shoes/11947608.jpg
11947642,https://asset1.ruecdn.com/images/product/131300/1313007358_RLLDTH_1.jpg,Casual,Flats,Tropical-Vacation,images/shoes/11947642.jpg,images/shoes/11947642.jpg
11947651,https://asset1.ruecdn.com/images/product/131300/1313007260_RLLDTH_1.jpg,Casual,Flats,Tropical-Vacation,images/shoes/11947651.jpg,images/shoes/11947651.jpg
11947660,https://asset1.ruecdn.com/images/product/131300/1313007251_RLLDTH_1.jpg,Casual,Flats,Tropical-Vacation,images/shoes/11947660.jpg,images/shoes/11947660.jpg
11947661,https://asset1.ruecdn.com/images/product/131300/1313007250_RLLDTH_1.jpg,Casual,Flats,Tropical-Vacation,images/shoes/11947661.jpg,images/shoes/11947661.jpg
11947717,https://asset1.ruecdn.com/images/product/131300/1313002481_RLLDTH_1.jpg,Casual,Flats,Tropical-Vacation,images/shoes/11947717.jpg,images/shoes/11947717.jpg
11947762,https://asset1.ruecdn.com/images/product/131300/1313001037_RLLDTH_1.jpg,Casual,Flats,Tropical-Vacation,images/shoes/11947762.jpg,images/shoes/11947762.jpg
11947772,https://asset1.ruecdn.com/images/product/131300/1313001026_RLLDTH_1.jpg,Casual,Espadrilles,Tropical-Vacation,images/shoes/11947772.jpg,images/shoes/11947772.jpg
11947774,https://asset1.ruecdn.com/images/product/131300/1313001006_RLLDTH_1.jpg,Day-Party,Pumps,Tropical-Vacation,images/shoes/11947774.jpg,images/shoes/11947774.jpg
11947876,https://asset1.ruecdn.com/images/product/131300/1313000454_RLLDTH_1.jpg,Casual,Espadrilles,Tropical-Vacation,images/shoes/11947876.jpg,images/shoes/11947876.jpg
11948085,https://asset1.ruecdn.com/images/product/131297/1312971696_RLLDTH_1.jpg,Outdoor_Activity,Rain-Boots,Fall,images/shoes/11948085.jpg,images/shoes/11948085.jpg
11948190,https://asset1.ruecdn.com/images/product/131295/1312952798_RLLDTH_1.jpg,Outdoor_Activity,Hiking-Boots,Fall,images/shoes/11948190.jpg,images/shoes/11948190.jpg
11948258,https://asset1.ruecdn.com/images/product/131294/1312940481_RLLDTH_1.jpg,Ski_Snowboard-Sports,Winter-Boots,Fall,images/shoes/11948258.jpg,images/shoes/11948258.jpg
11948260,https://asset1.ruecdn.com/images/product/131294/1312940479_RLLDTH_1.jpg,Ski_Snowboard-Sports,Winter-Boots,Fall,images/shoes/11948260.jpg,images/shoes/11948260.jpg
11948395,https://asset1.ruecdn.com/images/product/131292/1312927606_RLLDTH_1.jpg,Training-Gym,Athletic-Sneakers,Tropical-Vacation,images/shoes/11948395.jpg,images/shoes/11948395.jpg
11948419,https://asset1.ruecdn.com/images/product/131292/1312927580_RLLDTH_1.jpg,Training-Gym,Athletic-Sneakers,Tropical-Vacation,images/shoes/11948419.jpg,images/shoes/11948419.jpg
11948494,https://asset1.ruecdn.com/images/product/131292/1312927488_RLLDTH_1.jpg,Training-Gym,Athletic-Sneakers,Tropical-Vacation,images/shoes/11948494.jpg,images/shoes/11948494.jpg
11948513,https://asset1.ruecdn.com/images/product/131292/1312927467_RLLDTH_1.jpg,Running-Sports,Athletic-Sneakers,Tropical-Vacation,images/shoes/11948513.jpg,images/shoes/11948513.jpg
11948522,https://asset1.ruecdn.com/images/product/131292/1312927457_RLLDTH_1.jpg,Pool/Spa,Slides,Tropical-Vacation,images/shoes/11948522.jpg,images/shoes/11948522.jpg
11948562,https://asset1.ruecdn.com/images/product/131292/1312923734_RLLDTH_1.jpg,Running-Sports,Athletic-Sneakers,Tropical-Vacation,images/shoes/11948562.jpg,images/shoes/11948562.jpg
11948657,https://asset1.ruecdn.com/images/product/131291/1312915488_RLLDTH_1.jpg,Pool/Spa,Slides,Tropical-Vacation,images/shoes/11948657.jpg,images/shoes/11948657.jpg
11948685,https://asset1.ruecdn.com/images/product/131291/1312915369_RLLDTH_1.jpg,Running-Sports,Athletic-Sneakers,Tropical-Vacation,images/shoes/11948685.jpg,images/shoes/11948685.jpg
11948745,https://asset1.ruecdn.com/images/product/131291/1312913163_RLLDTH_1.jpg,Training-Gym,Athletic-Sneakers,Tropical-Vacation,images/shoes/11948745.jpg,images/shoes/11948745.jpg
11948754,https://asset1.ruecdn.com/images/product/131291/1312913154_RLLDTH_1.jpg,Training-Gym,Athletic-Sneakers,Tropical-Vacation,images/shoes/11948754.jpg,images/shoes/11948754.jpg
11948764,https://asset1.ruecdn.com/images/product/131291/1312913144_RLLDTH_1.jpg,Training-Gym,Athletic-Sneakers,Tropical-Vacation,images/shoes/11948764.jpg,images/shoes/11948764.jpg
11948775,https://asset1.ruecdn.com/images/product/131291/1312913133_RLLDTH_1.jpg,Training-Gym,Athletic-Sneakers,Tropical-Vacation,images/shoes/11948775.jpg,images/shoes/11948775.jpg
11948798,https://asset1.ruecdn.com/images/product/131291/1312913110_RLLDTH_1.jpg,Running-Sports,Athletic-Sneakers,Tropical-Vacation,images/shoes/11948798.jpg,images/shoes/11948798.jpg
11948824,https://asset1.ruecdn.com/images/product/131291/1312913084_RLLDTH_1.jpg,Running-Sports,Athletic-Sneakers,Tropical-Vacation,images/shoes/11948824.jpg,images/shoes/11948824.jpg
11948826,https://asset1.ruecdn.com/images/product/131291/1312913082_RLLDTH_1.jpg,Training-Gym,Athletic-Sneakers,Tropical-Vacation,images/shoes/11948826.jpg,images/shoes/11948826.jpg
11948831,https://asset1.ruecdn.com/images/product/131291/1312913077_RLLDTH_1.jpg,Casual,Athletic-Sneakers,Tropical-Vacation,images/shoes/11948831.jpg,images/shoes/11948831.jpg
11948839,https://asset1.ruecdn.com/images/product/131291/1312913069_RLLDTH_1.jpg,Training-Gym,Casual-Sneakers,Tropical-Vacation,images/shoes/11948839.jpg,images/shoes/11948839.jpg
11948840,https://asset1.ruecdn.com/images/product/131291/1312913068_RLLDTH_1.jpg,Training-Gym,Athletic-Sneakers,Tropical-Vacation,images/shoes/11948840.jpg,images/shoes/11948840.jpg
11948877,https://asset1.ruecdn.com/images/product/131290/1312900383_RLLDTH_1.jpg,Ski_Snowboard-Sports,Winter-Boots,Cold_Weather-Vacation,images/shoes/11948877.jpg,images/shoes/11948877.jpg
11948879,https://asset1.ruecdn.com/images/product/131290/1312900377_RLLDTH_1.jpg,Ski_Snowboard-Sports,Winter-Boots,Cold_Weather-Vacation,images/shoes/11948879.jpg,images/shoes/11948879.jpg
11949206,https://asset1.ruecdn.com/images/product/131285/1312851172_RLLDTH_1.jpg,Outdoor_Activity,Boots,Fall,images/shoes/11949206.jpg,images/shoes/11949206.jpg
11949209,https://asset1.ruecdn.com/images/product/131285/1312851169_RLLDTH_1.jpg,Casual,Chelsea-Boots,Fall,images/shoes/11949209.jpg,images/shoes/11949209.jpg
11949214,https://asset1.ruecdn.com/images/product/131285/1312851164_RLLDTH_1.jpg,Outdoor_Activity,Winter-Boots,Fall,images/shoes/11949214.jpg,images/shoes/11949214.jpg
11949220,https://asset1.ruecdn.com/images/product/131285/1312851157_RLLDTH_1.jpg,Outdoor_Activity,Combat-Boots,Fall,images/shoes/11949220.jpg,images/shoes/11949220.jpg
11949221,https://asset1.ruecdn.com/images/product/131285/1312851155_RLLDTH_1.jpg,Outdoor_Activity,Booties,Fall,images/shoes/11949221.jpg,images/shoes/11949221.jpg
11949267,https://asset1.ruecdn.com/images/product/131283/1312830589_RLLDTH_1.jpg,Casual,High-Top-Sneakers,Fall,images/shoes/11949267.jpg,images/shoes/11949267.jpg
11949275,https://asset1.ruecdn.com/images/product/131283/1312830580_RLLDTH_1.jpg,Outdoor_Activity,Chelsea-Boots,Fall,images/shoes/11949275.jpg,images/shoes/11949275.jpg
11949276,https://asset1.ruecdn.com/images/product/131283/1312830579_RLLDTH_1.jpg,Outdoor_Activity,Chelsea-Boots,Fall,images/shoes/11949276.jpg,images/shoes/11949276.jpg
11949294,https://asset1.ruecdn.com/images/product/131282/1312829463_RLLDTH_1.jpg,Indoor,Slippers,Cold_Weather-Vacation,images/shoes/11949294.jpg,images/shoes/11949294.jpg
11949295,https://asset1.ruecdn.com/images/product/131282/1312829461_RLLDTH_1.jpg,Indoor,Slippers,Cold_Weather-Vacation,images/shoes/11949295.jpg,images/shoes/11949295.jpg
11949296,https://asset1.ruecdn.com/images/product/131282/1312829460_RLLDTH_1.jpg,Indoor,Slippers,Cold_Weather-Vacation,images/shoes/11949296.jpg,images/shoes/11949296.jpg
11949297,https://asset1.ruecdn.com/images/product/131282/1312829459_RLLDTH_1.jpg,Indoor,Slippers,Cold_Weather-Vacation,images/shoes/11949297.jpg,images/shoes/11949297.jpg
11949298,https://asset1.ruecdn.com/images/product/131282/1312829458_RLLDTH_1.jpg,Indoor,Slippers,Cold_Weather-Vacation,images/shoes/11949298.jpg,images/shoes/11949298.jpg
11949299,https://asset1.ruecdn.com/images/product/131282/1312829457_RLLDTH_1.jpg,Indoor,Slippers,Cold_Weather-Vacation,images/shoes/11949299.jpg,images/shoes/11949299.jpg
11949306,https://asset1.ruecdn.com/images/product/131282/1312828773_RLLDTH_1.jpg,Outdoor_Activity,Booties,Fall,images/shoes/11949306.jpg,images/shoes/11949306.jpg
11949813,https://asset1.ruecdn.com/images/product/131269/1312694343_RLLDTH_1.jpg,Training-Gym,Athletic-Sneakers,Tropical-Vacation,images/shoes/11949813.jpg,images/shoes/11949813.jpg
11949840,https://asset1.ruecdn.com/images/product/131268/1312685264_RLLDTH_1.jpg,Outdoor_Activity,Chelsea-Boots,Fall,images/shoes/11949840.jpg,images/shoes/11949840.jpg
11949956,https://asset1.ruecdn.com/images/product/131262/1312621743_RLLDTH_1.jpg,Ski_Snowboard-Sports,Hiking-Boots,Fall,images/shoes/11949956.jpg,images/shoes/11949956.jpg
11950089,https://asset1.ruecdn.com/images/product/131250/1312502663_RLLDTH_1.jpg,Casual,Loafers,Fall,images/shoes/11950089.jpg,images/shoes/11950089.jpg
11950177,https://asset1.ruecdn.com/images/product/131247/1312470586_RLLDTH_1.jpg,Casual,Combat-Boots,Fall,images/shoes/11950177.jpg,images/shoes/11950177.jpg
11950318,https://asset1.ruecdn.com/images/product/131236/1312361534_RLLDTH_1.jpg,Outdoor_Activity,Winter-Boots,Fall,images/shoes/11950318.jpg,images/shoes/11950318.jpg
11950482,https://asset1.ruecdn.com/images/product/131211/1312117259_RLLDTH_1.jpg,Outdoor_Activity,Chukka-Boots,Fall,images/shoes/11950482.jpg,images/shoes/11950482.jpg
11950673,https://asset1.ruecdn.com/images/product/131199/1311991373_RLLDTH_1.jpg,Casual,Slides,Tropical-Vacation,images/shoes/11950673.jpg,images/shoes/11950673.jpg
11950675,https://asset1.ruecdn.com/images/product/131199/1311991370_RLLDTH_1.jpg,Day-Party,Slides,Tropical-Vacation,images/shoes/11950675.jpg,images/shoes/11950675.jpg
11950676,https://asset1.ruecdn.com/images/product/131199/1311991369_RLLDTH_1.jpg,Day-Party,Slides,Tropical-Vacation,images/shoes/11950676.jpg,images/shoes/11950676.jpg
11950677,https://asset1.ruecdn.com/images/product/131199/1311991368_RLLDTH_1.jpg,Day-Party,Slides,Tropical-Vacation,images/shoes/11950677.jpg,images/shoes/11950677.jpg
11950753,https://asset1.ruecdn.com/images/product/131198/1311988459_RLLDTH_1.jpg,Casual,Loafers,Tropical-Vacation,images/shoes/11950753.jpg,images/shoes/11950753.jpg
11950754,https://asset1.ruecdn.com/images/product/131198/1311988458_RLLDTH_1.jpg,Casual,Loafers,Tropical-Vacation,images/shoes/11950754.jpg,images/shoes/11950754.jpg
11950767,https://asset1.ruecdn.com/images/product/131198/1311987321_RLLDTH_1.jpg,Day-Party,Slides,Tropical-Vacation,images/shoes/11950767.jpg,images/shoes/11950767.jpg
11950768,https://asset1.ruecdn.com/images/product/131198/1311987320_RLLDTH_1.jpg,Day-Party,Slides,Tropical-Vacation,images/shoes/11950768.jpg,images/shoes/11950768.jpg
11950770,https://asset1.ruecdn.com/images/product/131198/1311987318_RLLDTH_1.jpg,Day-Party,Sandals,Tropical-Vacation,images/shoes/11950770.jpg,images/shoes/11950770.jpg
11950902,https://asset1.ruecdn.com/images/product/131198/1311983153_RLLDTH_1.jpg,Casual,Flats,Tropical-Vacation,images/shoes/11950902.jpg,images/shoes/11950902.jpg
11950903,https://asset1.ruecdn.com/images/product/131198/1311983152_RLLDTH_1.jpg,Casual,Flats,Tropical-Vacation,images/shoes/11950903.jpg,images/shoes/11950903.jpg
11950904,https://asset1.ruecdn.com/images/product/131198/1311983151_RLLDTH_1.jpg,Casual,Espadrilles,Tropical-Vacation,images/shoes/11950904.jpg,images/shoes/11950904.jpg
11950905,https://asset1.ruecdn.com/images/product/131198/1311983150_RLLDTH_1.jpg,Casual,Espadrilles,Tropical-Vacation,images/shoes/11950905.jpg,images/shoes/11950905.jpg
11950911,https://asset1.ruecdn.com/images/product/131198/1311981827_RLLDTH_1.jpg,Casual,Flats,Tropical-Vacation,images/shoes/11950911.jpg,images/shoes/11950911.jpg
11950952,https://asset1.ruecdn.com/images/product/131197/1311977026_RLLDTH_1.jpg,Casual,Espadrilles,Tropical-Vacation,images/shoes/11950952.jpg,images/shoes/11950952.jpg
11951085,https://asset1.ruecdn.com/images/product/131196/1311961329_RLLDTH_1.jpg,Party,Boots,Fall,images/shoes/11951085.jpg,images/shoes/11951085.jpg
11951086,https://asset1.ruecdn.com/images/product/131196/1311961328_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/11951086.jpg,images/shoes/11951086.jpg
11951093,https://asset1.ruecdn.com/images/product/131196/1311961321_RLLDTH_1.jpg,Day-Party,Western-Boots,Fall,images/shoes/11951093.jpg,images/shoes/11951093.jpg
11951097,https://asset1.ruecdn.com/images/product/131196/1311961317_RLLDTH_1.jpg,Day-Party,Espadrilles,Tropical-Vacation,images/shoes/11951097.jpg,images/shoes/11951097.jpg
11951102,https://asset1.ruecdn.com/images/product/131196/1311960482_RLLDTH_1.jpg,Day-Party,Pumps,Tropical-Vacation,images/shoes/11951102.jpg,images/shoes/11951102.jpg
11951103,https://asset1.ruecdn.com/images/product/131196/1311960481_RLLDTH_1.jpg,Day-Party,Espadrilles,Tropical-Vacation,images/shoes/11951103.jpg,images/shoes/11951103.jpg
11951104,https://asset1.ruecdn.com/images/product/131196/1311960480_RLLDTH_1.jpg,Pool/Spa,Slides,Tropical-Vacation,images/shoes/11951104.jpg,images/shoes/11951104.jpg
11951168,https://asset1.ruecdn.com/images/product/131195/1311959816_RLLDTH_1.jpg,Day-Party,Slides,Tropical-Vacation,images/shoes/11951168.jpg,images/shoes/11951168.jpg
11951169,https://asset1.ruecdn.com/images/product/131195/1311959814_RLLDTH_1.jpg,Day-Party,Slides,Tropical-Vacation,images/shoes/11951169.jpg,images/shoes/11951169.jpg
11951247,https://asset1.ruecdn.com/images/product/131195/1311950070_RLLDTH_1.jpg,Day-Party,Pumps,Tropical-Vacation,images/shoes/11951247.jpg,images/shoes/11951247.jpg
11951248,https://asset1.ruecdn.com/images/product/131195/1311950069_RLLDTH_1.jpg,Day-Party,Pumps,Tropical-Vacation,images/shoes/11951248.jpg,images/shoes/11951248.jpg
11951250,https://asset1.ruecdn.com/images/product/131195/1311950067_RLLDTH_1.jpg,Casual,Flats,Tropical-Vacation,images/shoes/11951250.jpg,images/shoes/11951250.jpg
11951251,https://asset1.ruecdn.com/images/product/131195/1311950066_RLLDTH_1.jpg,Day-Party,Pumps,Tropical-Vacation,images/shoes/11951251.jpg,images/shoes/11951251.jpg
11951252,https://asset1.ruecdn.com/images/product/131195/1311950065_RLLDTH_1.jpg,Day-Party,Pumps,Tropical-Vacation,images/shoes/11951252.jpg,images/shoes/11951252.jpg
11951253,https://asset1.ruecdn.com/images/product/131195/1311950064_RLLDTH_1.jpg,Day-Party,Pumps,Tropical-Vacation,images/shoes/11951253.jpg,images/shoes/11951253.jpg
11951254,https://asset1.ruecdn.com/images/product/131195/1311950063_RLLDTH_1.jpg,Day-Party,Pumps,Tropical-Vacation,images/shoes/11951254.jpg,images/shoes/11951254.jpg
11951255,https://asset1.ruecdn.com/images/product/131195/1311950062_RLLDTH_1.jpg,Day-Party,Pumps,Tropical-Vacation,images/shoes/11951255.jpg,images/shoes/11951255.jpg
11951257,https://asset1.ruecdn.com/images/product/131195/1311950059_RLLDTH_1.jpg,Day-Party,Pumps,Tropical-Vacation,images/shoes/11951257.jpg,images/shoes/11951257.jpg
11951309,https://asset1.ruecdn.com/images/product/131194/1311945436_RLLDTH_1.jpg,Work,Pumps,Cold_Weather-Vacation,images/shoes/11951309.jpg,images/shoes/11951309.jpg
11951351,https://asset1.ruecdn.com/images/product/131194/1311945393_RLLDTH_1.jpg,Day-Party,Pumps,Tropical-Vacation,images/shoes/11951351.jpg,images/shoes/11951351.jpg
11951352,https://asset1.ruecdn.com/images/product/131194/1311945392_RLLDTH_1.jpg,Day-Party,Pumps,Tropical-Vacation,images/shoes/11951352.jpg,images/shoes/11951352.jpg
11951353,https://asset1.ruecdn.com/images/product/131194/1311945391_RLLDTH_1.jpg,Day-Party,Pumps,Tropical-Vacation,images/shoes/11951353.jpg,images/shoes/11951353.jpg
11951354,https://asset1.ruecdn.com/images/product/131194/1311945390_RLLDTH_1.jpg,Day-Party,Pumps,Tropical-Vacation,images/shoes/11951354.jpg,images/shoes/11951354.jpg
11951355,https://asset1.ruecdn.com/images/product/131194/1311945389_RLLDTH_1.jpg,Day-Party,Pumps,Tropical-Vacation,images/shoes/11951355.jpg,images/shoes/11951355.jpg
11951356,https://asset1.ruecdn.com/images/product/131194/1311945388_RLLDTH_1.jpg,Day-Party,Pumps,Tropical-Vacation,images/shoes/11951356.jpg,images/shoes/11951356.jpg
11951357,https://asset1.ruecdn.com/images/product/131194/1311945387_RLLDTH_1.jpg,Day-Party,Pumps,Tropical-Vacation,images/shoes/11951357.jpg,images/shoes/11951357.jpg
11951358,https://asset1.ruecdn.com/images/product/131194/1311945386_RLLDTH_1.jpg,Day-Party,Pumps,Tropical-Vacation,images/shoes/11951358.jpg,images/shoes/11951358.jpg
11951359,https://asset1.ruecdn.com/images/product/131194/1311945385_RLLDTH_1.jpg,Day-Party,Pumps,Tropical-Vacation,images/shoes/11951359.jpg,images/shoes/11951359.jpg
11951363,https://asset1.ruecdn.com/images/product/131194/1311945381_RLLDTH_1.jpg,Day-Party,Pumps,Tropical-Vacation,images/shoes/11951363.jpg,images/shoes/11951363.jpg
11951392,https://asset1.ruecdn.com/images/product/131194/1311944310_RLLDTH_1.jpg,Casual,Chelsea-Boots,Fall,images/shoes/11951392.jpg,images/shoes/11951392.jpg
11951393,https://asset1.ruecdn.com/images/product/131194/1311944309_RLLDTH_1.jpg,Outdoor_Activity,Boots,Fall,images/shoes/11951393.jpg,images/shoes/11951393.jpg
11951397,https://asset1.ruecdn.com/images/product/131194/1311944303_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/11951397.jpg,images/shoes/11951397.jpg
11951399,https://asset1.ruecdn.com/images/product/131194/1311944301_RLLDTH_1.jpg,Cocktail,Boots,Fall,images/shoes/11951399.jpg,images/shoes/11951399.jpg
11951400,https://asset1.ruecdn.com/images/product/131194/1311944300_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/11951400.jpg,images/shoes/11951400.jpg
11951401,https://asset1.ruecdn.com/images/product/131194/1311944299_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/11951401.jpg,images/shoes/11951401.jpg
11951410,https://asset1.ruecdn.com/images/product/131194/1311944290_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/11951410.jpg,images/shoes/11951410.jpg
11951414,https://asset1.ruecdn.com/images/product/131194/1311944273_RLLDTH_1.jpg,Party,Boots,Fall,images/shoes/11951414.jpg,images/shoes/11951414.jpg
11951418,https://asset1.ruecdn.com/images/product/131194/1311943737_RLLDTH_1.jpg,Pool/Spa,Slides,Tropical-Vacation,images/shoes/11951418.jpg,images/shoes/11951418.jpg
11951419,https://asset1.ruecdn.com/images/product/131194/1311943736_RLLDTH_1.jpg,Pool/Spa,Slides,Tropical-Vacation,images/shoes/11951419.jpg,images/shoes/11951419.jpg
11951445,https://asset1.ruecdn.com/images/product/131194/1311941310_RLLDTH_1.jpg,Pool/Spa,Slides,Tropical-Vacation,images/shoes/11951445.jpg,images/shoes/11951445.jpg
11951458,https://asset1.ruecdn.com/images/product/131194/1311940567_RLLDTH_1.jpg,Day-Party,Motorcycle-Boots,Cold_Weather-Vacation,images/shoes/11951458.jpg,images/shoes/11951458.jpg
11951462,https://asset1.ruecdn.com/images/product/131194/1311940212_RLLDTH_1.jpg,Casual,Flats,Tropical-Vacation,images/shoes/11951462.jpg,images/shoes/11951462.jpg
